AÑO_ACTIVO;CODIGO_BUQUE;CODIGO_UE;CODIGO_CFR;NOMBRE_BUQUE;MATRICULA;FOLIO;DISTINTIVO;LISTA;CENSOPORMODALIDAD;CALADERO;MODALIDAD;LABORATORIO_PTOBASE;CODIGO_PUERTO_BASE;PUERTO_BASE;VERNACULO;PROVINCIA;AUTONOMIA_PUERTO_BASE;ESTADO;PAIS_EXPORTACION;FECHA_ALTA_CENSO;FECHA_SITUACION;FECHA_ENTRADA_SERVICIO;IRREGULAR;ESLORA_TOTAL;ESLORA_PP;LOA;ARQUEO_TRB;ARQUEO_GT;SITUACION_GT;POTENCIA_CV;POTENCIA_KW;TIPO_CASCO;AÑO_CONST
2018;27308;ESP000027308;ESP000027308;VIRGEN MARINERA;PM-1;1-08   ;EB5750;3;CERCO EN EL MEDITERRANEO;NO_ICES;;IEO;71400;ANDRAITX                      ;ANDRATX;ILLES BALEARS;BALEARES;ALTA DEFINITIVA;;12/8/2009 0:00:00;22/3/2011 0:00:00;5/8/2009 0:00:00;NO;11,50;9,86;VL1012;8,19;5,40;DEFINITIVO;89,00;65,48;POLIESTER;2009
2018;27310;ESP000027310;ESP000027310;N'ALBA;PM-2;2-07   ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;IEO;71310;POLLENSA;POLLENÇA;ILLES BALEARS;BALEARES;ALTA DEFINITIVA;;20/8/2009 0:00:00;2/9/2009 0:00:00;29/5/2009 0:00:00;NO;7,88;6,61;VL0010;3,46;2,94;DEFINITIVO;27,00;19,86;POLIESTER;2009
2018;27311;ESP000027311;ESP000027311;YERAY SEGUNDO;GC-3;4-08;;3;ARTES MENORES EN CANARIAS;NO_ICES;;IEO;82301;CALETA DEL SEBO  ;CALETA DEL SEBO;LAS PALMAS;CANARIAS;ALTA DEFINITIVA;;3/9/2009 0:00:00;27/9/2010 0:00:00;23/6/2009 0:00:00;NO;6,30;5,35;VL0010;2,00;1,30;DEFINITIVO;22,00;16,18;MADERA;2008
2018;27312;ESP000027312;ESP000027312;MIGUEL RUBIÑO;GR-1;2-08;EA6789;3;ARRASTRE DE FONDO EN EL MEDITERRANEO;NO_ICES;;IEO;42300;MOTRIL                        ;MOTRIL;GRANADA;ANDALUCIA;ALTA DEFINITIVA;;3/9/2009 0:00:00;20/10/2010 0:00:00;21/7/2009 0:00:00;NO;22,00;18,44;VL1824;53,85;71,93;DEFINITIVO;406,00;298,74;POLIESTER;2009
2018;27313;ESP000027313;ESP000027313;NA LLOBRIGA;PM-1;4-08;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;IEO;71210;CALA-RATJADA;CALA RATJADA;ILLES BALEARS;BALEARES;ALTA DEFINITIVA;;16/9/2009 0:00:00;18/9/2009 0:00:00;22/5/2009 0:00:00;NO;8,01;;VL0010;3,92;2,38;DEFINITIVO;70,00;51,50;POLIESTER;2008
2018;27314;ESP000027314;ESP000027314;LAURUS;4VILL5;3-07;EA3477;4;SIN CENSO ABIERTO;NO_ICES;;IEO;23500;CAMBADOS;CAMBADOS;PONTEVEDRA;GALICIA;ALTA DEFINITIVA;;16/9/2009 0:00:00;16/9/2009 0:00:00;29/1/2009 0:00:00;NO;16,90;;VL1218;44,70;47,58;DEFINITIVO;218,00;160,41;POLIESTER;
2018;27315;ESP000027315;ESP000027315;ELISA DOS;4CO-6;1-09;EA6524;4;SIN CENSO ABIERTO;NO_ICES;;IEO;22600;MUROS;MUROS;A CORUÑA;GALICIA;ALTA DEFINITIVA;;16/9/2009 0:00:00;6/4/2011 0:00:00;3/7/2009 0:00:00;NO;19,70;15,00;VL1824;48,58;46,12;DEFINITIVO;322,00;236,93;ACERO;
2018;27316;ESP000027316;ESP000027316;ALMADRABA UNO;4CT-4;4-93;;4;SIN CENSO ABIERTO;NO_ICES;;IEO;51400;CARTAGENA;CARTAGENA;REGIÓN DE MURCIA;MURCIA;ALTA DEFINITIVA;;16/9/2009 0:00:00;16/9/2009 0:00:00;25/10/1993 0:00:00;NO;11,10;10,50;VL1012;7,61;5,51;DEFINITIVO;0,00;0,00;MADERA;
2018;27317;ESP000027317;ESP000027317;HERMANOS FERREIRO;4VI-1;1-08;EA8885;4;SIN CENSO ABIERTO;NO_ICES;;IEO;24130;COMBARRO;COMBARRO;PONTEVEDRA;GALICIA;ALTA DEFINITIVA;;16/9/2009 0:00:00;16/9/2009 0:00:00;18/5/2009 0:00:00;NO;16,00;13,30;VL1218;24,11;25,70;DEFINITIVO;218,00;160,41;ACERO;
2018;27318;ESP000027318;ESP000027318;ALMADRABA OCHO;4CT-4;11-93;;4;SIN CENSO ABIERTO;NO_ICES;;IEO;51400;CARTAGENA;CARTAGENA;REGIÓN DE MURCIA;MURCIA;ALTA DEFINITIVA;;16/9/2009 0:00:00;16/9/2009 0:00:00;28/10/1993 0:00:00;NO;4,90;;VL0010;1,15;0,56;DEFINITIVO;24,00;17,66;MADERA;
2018;27319;ESP000027319;ESP000027319;RIA DE AROUSA;VILL-3;1-07;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;23320;RIANJO;RIANXO;PONTEVEDRA;GALICIA;ALTA DEFINITIVA;;21/9/2009 0:00:00;4/11/2009 0:00:00;27/8/2009 0:00:00;NO;8,25;;VL0010;3,16;2,67;DEFINITIVO;16,00;11,77;MADERA;2009
2018;27320;ESP000027320;ESP000027320;URREBURU I;BI-3;1-09;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;AZTI;12300;BILBAO;BILBO;BIZKAIA;PAIS VASCO;ALTA DEFINITIVA;;28/9/2009 0:00:00;8/1/2010 0:00:00;4/9/2009 0:00:00;NO;6,80;6,40;VL0010;3,40;1,55;DEFINITIVO;37,03;27,24;POLIESTER;2009
2018;27321;ESP000027321;ESP000027321;O CHUCHIÑO;VILL-3;3-08;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;23320;RIANJO;RIANXO;PONTEVEDRA;GALICIA;ALTA DEFINITIVA;;5/10/2009 0:00:00;5/10/2009 0:00:00;1/9/2009 0:00:00;NO;8,20;6,27;VL0010;3,19;2,68;DEFINITIVO;30,00;22,07;MADERA;2009
2018;27322;ESP000027322;ESP000027322;AFRA UNO;BA-6;1-09;EA7433;3;CERCO EN EL MEDITERRANEO;NO_ICES;;;64620;LA ESCALA;L'ESCALA;GIRONA;CATALUÑA;ALTA DEFINITIVA;;5/10/2009 0:00:00;31/7/2012 0:00:00;11/9/2009 0:00:00;NO;16,80;;VL1218;30,18;33,24;DEFINITIVO;225,00;165,56;POLIESTER;2009
2018;27323;ESP000027323;ESP000027323;MASCLET AUXILIAR;4CP-2;1-09;;4;SIN CENSO ABIERTO;NO_ICES;;IEO;62100;BURRIANA;BORRIANA;CASTELLÓN;VALENCIA;ALTA DEFINITIVA;;26/10/2009 0:00:00;26/10/2009 0:00:00;22/4/2009 0:00:00;NO;5,50;;VL0010;0,01;1,22;DEFINITIVO;101,00;74,31;POLIESTER;
2018;27324;ESP000027324;ESP000027324;CAXATO;VILL-3;2-09;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;23320;RIANJO;RIANXO;PONTEVEDRA;GALICIA;ALTA DEFINITIVA;;27/10/2009 0:00:00;28/1/2010 0:00:00;29/9/2009 0:00:00;NO;8,00;;VL0010;2,98;2,46;DEFINITIVO;15,90;11,69;MADERA;2009
2018;27325;ESP000027325;ESP000027325;BARCO BOVEDA;VILL-3;1-09;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;23320;RIANJO;RIANXO;PONTEVEDRA;GALICIA;ALTA DEFINITIVA;;27/10/2009 0:00:00;4/12/2009 0:00:00;25/8/2009 0:00:00;NO;8,50;6,80;VL0010;4,71;3,96;DEFINITIVO;24,00;17,66;MADERA;2009
2018;27326;ESP000027326;ESP000027326;JUDITH Y CLAUDIA;AT-3;1-09;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;IEO;52110;GUARDAMAR DEL SEGURA;GUARDARMAR DEL SEGURA;ALICANTE;VALENCIA;ALTA DEFINITIVA;;27/10/2009 0:00:00;8/1/2010 0:00:00;22/9/2009 0:00:00;NO;6,98;5,58;VL0010;1,75;1,88;DEFINITIVO;39,85;29,32;POLIESTER;2008
2018;27327;ESP000027327;ESP000027327;SIEIRA UN;VILL-2;1-09;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;23210;CABO DE CRUZ - BOIRO;CABO DE CRUZ;A CORUÑA;GALICIA;ALTA DEFINITIVA;;27/10/2009 0:00:00;4/3/2010 0:00:00;5/8/2009 0:00:00;NO;9,50;8,20;VL0010;4,55;3,01;DEFINITIVO;35,00;25,75;POLIESTER;2009
2018;27328;ESP000027328;ESP000027328;NUEVO CAMACHOS;GC-2;6-08;EB5796;3;ARTES MENORES EN CANARIAS;NO_ICES;;IEO;81280;TAZACORTE                     ;TAZACORTE;SANTA CRUZ DE TENERIFE;CANARIAS;ALTA DEFINITIVA;;2/11/2009 0:00:00;4/2/2010 0:00:00;28/4/2009 0:00:00;NO;9,30;;VL0010;5,38;3,63;DEFINITIVO;80,00;58,86;POLIESTER;2009
2018;27329;ESP000027329;ESP000027329;FRATELLO;HU-2;1-09;;3;ARTES MENORES  EN EL GOLFO DE CADIZ;2;MENORES;IEO;31100;AYAMONTE                      ;AYAMONTE;HUELVA;ANDALUCIA;ALTA DEFINITIVA;;2/11/2009 0:00:00;23/2/2011 0:00:00;18/8/2009 0:00:00;NO;7,53;6,09;VL0010;4,14;2,34;DEFINITIVO;12,00;8,83;POLIESTER;2009
2018;27330;ESP000027330;ESP000027330;NUEVO RECREO;3GC-3;6-08;;3;ARTES MENORES EN CANARIAS;NO_ICES;;IEO;81119;San Andrés;SAN ANDRES;SANTA CRUZ DE TENERIFE;CANARIAS;Alta Definitiva;;2/11/2009 0:00:00;12/11/2014 0:00:00;29/6/2009 0:00:00;NO;5,56;0,00;VL0010;3,00;0,89;DEFINITIVO;11,00;8,09;Madera;2008
2018;27331;ESP000027331;ESP000027331;ESTRELLA DEL NORTE;GC-3;3-08;;3;ARTES MENORES EN CANARIAS;NO_ICES;;IEO;82301;CALETA DEL SEBO ;CALETA DEL SEBO;LAS PALMAS;CANARIAS;ALTA DEFINITIVA;;2/11/2009 0:00:00;2/11/2009 0:00:00;14/7/2009 0:00:00;NO;5,80;4,93;VL0010;1,77;1,08;DEFINITIVO;16,49;12,13;MADERA;2008
2018;27332;ESP000027332;ESP000027332;CARBAXALES;VILL-3;3-09;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;23320;RIANJO;RIANXO;PONTEVEDRA;GALICIA;ALTA DEFINITIVA;;2/11/2009 0:00:00;18/12/2009 0:00:00;14/10/2009 0:00:00;NO;9,23;7,70;VL0010;5,39;4,53;DEFINITIVO;46,00;33,84;MADERA;2009
2018;27333;ESP000027333;ESP000027333;ACUIPALMA DOS;4TE-2;2-07;EC2296;4;SIN CENSO ABIERTO;NO_ICES;;IEO;81280;TAZACORTE;TAZACORTE;SANTA CRUZ DE TENERIFE;CANARIAS;ALTA DEFINITIVA;;13/11/2009 0:00:00;13/11/2009 0:00:00;20/10/2007 0:00:00;NO;15,95;;VL1218;34,22;35,10;DEFINITIVO;298,00;219,27;ALEACION LIGERA;
2018;27334;ESP000027334;ESP000027334;VIRXE DOS MARES;VI-3;4-09;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;24300;BUEU;BUEU;PONTEVEDRA;GALICIA;ALTA DEFINITIVA;;16/11/2009 0:00:00;17/3/2011 0:00:00;22/10/2009 0:00:00;NO;9,50;8,02;VL0010;6,01;4,97;DEFINITIVO;55,00;40,47;POLIESTER;2009
2018;27335;ESP000027335;ESP000027335;EL MEU AVI;TA-3;2-08   ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;;63300;TARRAGONA;TARRAGONA;TARRAGONA;CATALUÑA;ALTA DEFINITIVA;;16/11/2009 0:00:00;3/3/2011 0:00:00;3/3/2009 0:00:00;NO;9,26;;VL0010;4,98;3,50;DEFINITIVO;29,70;21,85;POLIESTER;2008
2018;27336;ESP000027336;ESP000027336;IRMANS VIDAL;VI-3;3-09;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;24300;BUEU;BUEU;PONTEVEDRA;GALICIA;ALTA DEFINITIVA;;16/11/2009 0:00:00;27/1/2010 0:00:00;27/10/2009 0:00:00;NO;8,50;7,25;VL0010;5,43;3,70;DEFINITIVO;45,00;33,11;POLIESTER;2009
2018;27337;ESP000027337;ESP000027337;O SEIXO;CO-6;2-09;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22530;LIRA-CARNOTA;CARNOTA (LIRA);A CORUÑA;GALICIA;ALTA DEFINITIVA;;16/11/2009 0:00:00;13/5/2011 0:00:00;27/10/2009 0:00:00;NO;8,50;7,25;VL0010;5,43;3,70;DEFINITIVO;60,00;44,15;POLIESTER;2009
2018;27338;ESP000027338;ESP000027338;ALBAUNO;4CT-5;2-09;EC2899;4;SIN CENSO ABIERTO;NO_ICES;;IEO;51500;SAN PEDRO DEL PINATAR;SAN PEDRO DEL PINATAR;REGIÓN DE MURCIA;MURCIA;ALTA DEFINITIVA;;19/11/2009 0:00:00;2/11/2010 0:00:00;15/7/2009 0:00:00;NO;18,60;16,52;VL1824;44,13;54,45;DEFINITIVO;299,98;220,73;POLIESTER;
2018;27339;ESP000027339;ESP000027339;GAVIOTA I;4CT-5;1-06;;4;SIN CENSO ABIERTO;NO_ICES;;IEO;51500;SAN PEDRO DEL PINATAR;SAN PEDRO DEL PINATAR;REGIÓN DE MURCIA;MURCIA;ALTA DEFINITIVA;;19/11/2009 0:00:00;19/11/2009 0:00:00;1/6/2009 0:00:00;NO;15,55;;VL1218;18,48;16,14;DEFINITIVO;129,00;94,92;MADERA;
2018;27340;ESP000027340;ESP000027340;AINARA Y LUCIA;VI-4;1-09;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;24400;CANGAS;CANGAS;PONTEVEDRA;GALICIA;ALTA DEFINITIVA;;27/11/2009 0:00:00;8/2/2011 0:00:00;24/11/2009 0:00:00;NO;9,49;7,60;VL0010;5,78;5,00;DEFINITIVO;41,00;30,16;MADERA;2009
2018;27341;ESP000027341;ESP000027341;AUXILIAR LINA MARI;4MA-1;1-98;;4;SIN CENSO ABIERTO;NO_ICES;;IEO;41100;ESTEPONA;ESTEPONA;MÁLAGA;ANDALUCIA;ALTA DEFINITIVA;;27/11/2009 0:00:00;16/4/2010 0:00:00;17/9/1998 0:00:00;NO;6,13;5,50;VL0010;2,06;1,79;DEFINITIVO;21,00;15,45;MADERA;
2018;27342;ESP000027342;ESP000027342;DACOSTA DIOS;4VILL5;1-09;EC3003;4;SIN CENSO ABIERTO;NO_ICES;;IEO;23340;VILLANUEVA                    ;VILANOVA;PONTEVEDRA;GALICIA;ALTA DEFINITIVA;;27/11/2009 0:00:00;27/11/2009 0:00:00;12/8/2009 0:00:00;NO;16,00;13,30;VL1218;26,61;27,89;DEFINITIVO;215,00;158,20;POLIESTER;
2018;27343;ESP000027343;ESP000027343;GUAÑA GUAÑA;GC-2;2-08;;3;ARTES MENORES EN CANARIAS;NO_ICES;;IEO;82201;CORRALEJO;CORRALEJO;LAS PALMAS;CANARIAS;ALTA DEFINITIVA;;30/11/2009 0:00:00;30/11/2009 0:00:00;25/5/2009 0:00:00;NO;7,56;;VL0010;3,00;2,85;DEFINITIVO;54,00;39,73;POLIESTER;2008
2018;27344;ESP000027344;ESP000027344;YAIZA QUINTO;4GC-3;1-08;EA2473;4;SIN CENSO ABIERTO;NO_ICES;;IEO;82300;ARRECIFE DE LANZAROTE;ARRECIFE;LAS PALMAS;CANARIAS;ALTA DEFINITIVA;;11/1/2010 0:00:00;11/1/2010 0:00:00;20/10/2009 0:00:00;NO;16,52;;VL1218;44,13;54,45;DEFINITIVO;299,20;220,16;POLIESTER;
2018;27345;ESP000027345;ESP000027345;HABANERIN;GI-8;2-09;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;14850;FIGUERAS;FIGUERAS;PRINCIPADO DE ASTURIAS;PRINCIPADO DE ASTURIAS;ALTA DEFINITIVA;;18/1/2010 0:00:00;22/3/2011 0:00:00;21/12/2009 0:00:00;NO;6,37;5,70;VL0010;2,95;1,97;DEFINITIVO;32,00;23,54;POLIESTER;2009
2018;27346;ESP000027346;ESP000027346;ANITA MARIA;HU-2;1348;;3;ARTES MENORES  EN EL GOLFO DE CADIZ;2;MENORES;IEO;31100;AYAMONTE;AYAMONTE;HUELVA;ANDALUCIA;ALTA DEFINITIVA;;19/1/2010 0:00:00;3/2/2011 0:00:00;18/3/1953 0:00:00;NO;7,45;;VL0010;4,80;1,66;DEFINITIVO;24,00;17,66;POLIESTER;1953
2018;27347;ESP000027347;ESP000027347;BLANES PEIX;4BA-4;2-98;;4;SIN CENSO ABIERTO;NO_ICES;;IEO;51200;AGUILAS;AGUILAS                       ;REGIÓN DE MURCIA;MURCIA;ALTA DEFINITIVA;;2/2/2010 0:00:00;7/4/2011 0:00:00;21/7/1999 0:00:00;NO;11,11;8,70;VL1012;7,78;8,87;DEFINITIVO;120,00;88,30;POLIESTER;
2018;27348;ESP000027348;ESP000027348;FATIMA;GC-2;543;;3;ARTES MENORES EN CANARIAS;NO_ICES;;IEO;82300;ARRECIFE DE LANZAROTE         ;ARRECIFE;LAS PALMAS;CANARIAS;ALTA DEFINITIVA;;2/2/2010 0:00:00;7/4/2011 0:00:00;16/10/1957 0:00:00;NO;8,05;6,81;VL0010;3,15;2,39;DEFINITIVO;8,00;5,88;MADERA;1957
2018;27349;ESP000027349;ESP000027349;PABLO Y MOISES;HU-2;1984;;3;ARTES MENORES  EN EL GOLFO DE CADIZ;2;MENORES;IEO;31210;LEPE;LEPE;HUELVA;ANDALUCIA;ALTA DEFINITIVA;;8/2/2010 0:00:00;21/9/2010 0:00:00;11/12/2003 0:00:00;NO;7,45;;VL0010;4,80;1,25;DEFINITIVO;15,00;11,03;POLIESTER;1983
2018;27350;ESP000027350;ESP000027350;FELISINA UNO;GI-6;1-09;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;14710;CUDILLERO;CUDILLERO;PRINCIPADO DE ASTURIAS;PRINCIPADO DE ASTURIAS;ALTA DEFINITIVA;;9/2/2010 0:00:00;18/2/2011 0:00:00;20/1/2010 0:00:00;NO;11,98;10,36;VL1012;9,62;11,22;DEFINITIVO;24,00;17,66;POLIESTER;2009
2018;27351;ESP000027351;ESP000027351;ANGELES JESUS;HU-2;4-08;;3;ARTES MENORES  EN EL GOLFO DE CADIZ;2;MENORES;IEO;31210;LEPE;LEPE;HUELVA;ANDALUCIA;ALTA DEFINITIVA;;9/2/2010 0:00:00;12/1/2011 0:00:00;18/12/2009 0:00:00;NO;8,98;7,27;VL0010;2,77;1,12;DEFINITIVO;15,00;11,03;POLIESTER;2009
2018;27352;ESP000027352;ESP000027352;CIMA;VILL-1;2-09;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;23110;CARREIRA-AGUIÑO               ;AGUIÑO;A CORUÑA;GALICIA;ALTA DEFINITIVA;;10/2/2010 0:00:00;23/3/2011 0:00:00;23/9/2009 0:00:00;NO;6,03;;VL0010;1,97;1,52;DEFINITIVO;9,90;7,28;POLIESTER;2009
2018;27353;ESP000027353;ESP000027353;RIVELINO;MA-5;2-09;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;IEO;41500;VELEZ-MALAGA;VELEZ-MALAGA;MÁLAGA;ANDALUCIA;ALTA DEFINITIVA;;12/2/2010 0:00:00;28/6/2010 0:00:00;17/12/2009 0:00:00;NO;9,33;;VL0010;5,20;3,20;DEFINITIVO;36,00;26,49;POLIESTER;2009
2018;27354;ESP000027354;ESP000027354;NUEVO NUBEI;GI-8;3-09;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;14820;ORTIGUERA;ORTIGUERA;PRINCIPADO DE ASTURIAS;PRINCIPADO DE ASTURIAS;ALTA DEFINITIVA;;19/2/2010 0:00:00;26/4/2010 0:00:00;17/2/2010 0:00:00;NO;11,00;9,37;VL1012;7,68;6,94;DEFINITIVO;85,00;62,54;ACERO;2010
2018;27355;ESP000027355;ESP000027355;ESTEBITA;CA-5;909;;3;ARTES MENORES  EN EL GOLFO DE CADIZ;2;MENORES;IEO;32100;SANLUCAR DE BARRAMEDA;SANLUCAR DE BARRAMEDA;CÁDIZ;ANDALUCIA;ALTA DEFINITIVA;;25/2/2010 0:00:00;7/9/2016 0:00:00;7/9/1945 0:00:00;NO;7,93;;VL0010;2,75;2,56;DEFINITIVO;18,22;13,40;MADERA;1945
2018;27356;ESP000027356;ESP000027356;LUCA;HU-2;1917;;3;ARTES MENORES  EN EL GOLFO DE CADIZ;2;MENORES;IEO;31100;AYAMONTE;AYAMONTE;HUELVA;ANDALUCIA;ALTA DEFINITIVA;;4/3/2010 0:00:00;12/11/2010 0:00:00;28/6/1980 0:00:00;NO;7,45;;VL0010;3,31;1,09;DEFINITIVO;38,00;27,96;POLIESTER;1980
2018;27357;ESP000027357;ESP000027357;SEGUNDO MIGUEL CARMEN;MA-5;1-09;EB2557;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;IEO;41500;VELEZ-MALAGA;VELEZ-MALAGA;MÁLAGA;ANDALUCIA;ALTA DEFINITIVA;;4/3/2010 0:00:00;10/6/2010 0:00:00;21/1/2010 0:00:00;NO;10,40;;VL1012;4,88;2,88;DEFINITIVO;30,00;22,07;POLIESTER;2009
2018;27359;ESP000027359;ESP000027359;COBECHO TRES;4VILL3;7-09;EA2384;4;SIN CENSO ABIERTO;NO_ICES;;IEO;23510;ISLA DE AROSA;A ILLA DE AROUSA;PONTEVEDRA;GALICIA;ALTA DEFINITIVA;;16/3/2010 0:00:00;16/3/2010 0:00:00;16/12/2009 0:00:00;NO;22,10;19,20;VL1824;68,00;67,60;DEFINITIVO;595,00;437,82;ACERO;
2018;27361;ESP000027361;ESP000027361;GALIASSA;BA-3;2-09;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;;64300;ARENYS DE MAR;ARENYS DE MAR;BARCELONA;CATALUÑA;H - A.P. POR REACTIVACION;;26/3/2010 0:00:00;17/6/2017 0:00:00;2/3/2010 0:00:00;NO;11,93;10,43;VL1012;9,84;7,21;DEFINITIVO;94,98;69,88;POLIESTER;2009
2018;27362;ESP000027362;ESP000027362;EL ARCANGEL;TE-2;1-08;;3;ARTES MENORES EN CANARIAS;NO_ICES;;IEO;81200;SANTA CRUZ DE LA PALMA;SANTA CRUZ DE LA PALMA;SANTA CRUZ DE TENERIFE;CANARIAS;ALTA DEFINITIVA;;8/4/2010 0:00:00;8/4/2010 0:00:00;6/7/2009 0:00:00;NO;7,35;;VL0010;3,84;2,15;DEFINITIVO;42,00;30,90;POLIESTER;2008
2018;27363;ESP000027363;ESP000027363;DALLAS U;BA-3;1-09;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;;64300;ARENYS DE MAR                 ;ARENYS DE MAR;BARCELONA;CATALUÑA;ALTA DEFINITIVA;;8/4/2010 0:00:00;14/12/2010 0:00:00;29/3/2010 0:00:00;NO;11,90;10,39;VL1012;8,83;6,68;DEFINITIVO;71,93;52,92;POLIESTER;2009
2018;27365;ESP000027365;ESP000027365;ROSA LOS VIENTOS;GC-3;7-08;;3;ARTES MENORES EN CANARIAS;NO_ICES;;IEO;82310;PLAYA BLANCA;PLAYA BLANCA;LAS PALMAS;CANARIAS;ALTA DEFINITIVA;;19/4/2010 0:00:00;6/5/2010 0:00:00;19/1/2010 0:00:00;NO;6,09;4,87;VL0010;1,00;1,33;DEFINITIVO;73,98;54,43;POLIESTER;2008
2018;27366;ESP000027366;ESP000027366;PAREJA TRES;HU-2;1402;;3;ARTES MENORES  EN EL GOLFO DE CADIZ;2;MENORES;IEO;32100;SANLUCAR DE BARRAMEDA;SANLUCAR DE BARRAMEDA;CÁDIZ;ANDALUCIA;ALTA DEFINITIVA;;22/4/2010 0:00:00;19/5/2011 0:00:00;12/3/1955 0:00:00;NO;9,14;;VL0010;2,65;4,72;DEFINITIVO;83,00;61,07;MADERA;1955
2018;27367;ESP000027367;ESP000027367;NUEVO ANITA;CO-7;3-09;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22720;PUERTO DEL SON;PORTO DO SON;A CORUÑA;GALICIA;ALTA DEFINITIVA;;26/4/2010 0:00:00;16/6/2010 0:00:00;9/3/2010 0:00:00;NO;8,85;;VL0010;3,00;3,27;DEFINITIVO;24,00;17,66;POLIESTER;2009
2018;27368;ESP000027368;ESP000027368;ADONEY;TE-2;2-09;;3;ARTES MENORES EN CANARIAS;NO_ICES;;IEO;82101;AGAETE                        ;AGAETE;LAS PALMAS;CANARIAS;ALTA DEFINITIVA;;29/4/2010 0:00:00;29/4/2010 0:00:00;8/2/2010 0:00:00;NO;9,46;;VL0010;4,83;4,64;DEFINITIVO;42,98;31,62;POLIESTER;2008
2018;27369;ESP000027369;ESP000027369;BRAULIO PRIMERO;CO-7;2-09;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22700;NOYA;NOIA;A CORUÑA;GALICIA;ALTA DEFINITIVA;;27/5/2010 0:00:00;28/7/2011 0:00:00;8/2/2010 0:00:00;NO;6,50;;VL0010;2,71;1,66;DEFINITIVO;18,00;13,24;POLIESTER;2009
2018;27370;ESP000027370;ESP000027370;JIMAR VI;MA-3;1-10;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;IEO;41300;FUENGIROLA;FUENGIROLA;MÁLAGA;ANDALUCIA;ALTA DEFINITIVA;;14/6/2010 0:00:00;27/10/2011 0:00:00;29/4/2010 0:00:00;NO;9,36;;VL0010;5,25;3,26;DEFINITIVO;36,98;27,21;POLIESTER;2010
2018;27372;ESP000027372;ESP000027372;PUNTA DE PONENT;IB-3;1-09;EA5968;3;ARRASTRE DE FONDO EN EL MEDITERRANEO;NO_ICES;;IEO;72300;FORMENTERA;FORMENTERA;ILLES BALEARS;BALEARES;ALTA DEFINITIVA;;18/6/2010 0:00:00;21/9/2010 0:00:00;3/6/2010 0:00:00;NO;22,10;18,70;VL1824;59,90;82,35;DEFINITIVO;500,00;367,91;POLIESTER;2009
2018;27373;ESP000027373;ESP000027373;NUEVO TIO JUAN;CT-1;1-09;EC3012;3;PALANGRE DE SUPERFICIE EN EL MEDITERRANEO;NO_ICES;NO_ICES;;63210;AMETLLA DE MAR                ;L'AMETLLA DE MAR;TARRAGONA;CATALUÑA;ALTA DEFINITIVA;;6/7/2010 0:00:00;10/3/2011 0:00:00;18/6/2010 0:00:00;NO;20,00;18,50;VL1824;59,42;74,88;DEFINITIVO;244,00;179,54;POLIESTER;2009
2018;27374;ESP000027374;ESP000027374;TRAGOVE;4VILL5;3-09;;4;SIN CENSO ABIERTO;NO_ICES;;IEO;23500;CAMBADOS;CAMBADOS;PONTEVEDRA;GALICIA;ALTA DEFINITIVA;;7/7/2010 0:00:00;22/7/2010 0:00:00;30/4/2010 0:00:00;NO;10,55;8,60;VL1012;7,30;6,71;DEFINITIVO;400,00;294,33;POLIESTER;
2018;27375;ESP000027375;ESP000027375;TRIBAL;VI-8;1-10;EA6488;3;CERCO EN CANTABRICO NW;1;CERCO;IEO;24500;VIGO                          ;VIGO;PONTEVEDRA;GALICIA;ALTA DEFINITIVA;;8/7/2010 0:00:00;20/10/2010 0:00:00;1/7/2010 0:00:00;NO;20,50;16,40;VL1824;47,42;50,92;DEFINITIVO;280,00;206,03;POLIESTER;2009
