ESPCOD;ESPDESTAX;PUECOD;PUEDES;ESPCAT;TIPPROCOD
10826;Cepola macrophthalma;0114;Punta Umbría;0101;ENTERO
10826;Cepola macrophthalma;0921;Marín;0901;ENTERO
10826;Cepola macrophthalma;0118;Puerto de Santa María;0101;ENTERO
10826;Cepola macrophthalma;0112;Huelva;0101;ENTERO
10826;Cepola macrophthalma;0109;Ayamonte;0101;ENTERO
10826;Cepola macrophthalma;0922;Vigo;0901;ENTERO
10826;Cepola macrophthalma;0110;Isla Cristina;0101;ENTERO
10826;Cepola macrophthalma;0917;Santa Eugenia de Ribeira;0902;ENTERO
10826;Cepola macrophthalma;0917;Santa Eugenia de Ribeira;0901;ENTERO
10826;Cepola macrophthalma;0914;Muros;0902;ENTERO
10826;Cepola macrophthalma;0914;Muros;0901;ENTERO
10461;Sciaenidae;0402;Santander;0401;ENTERO
20159;Portunus spp;0405;San Vicente de la Barquera;0401;ENTERO
20144;Palinurus mauritanicus;0101;Cádiz;0101;ENTERO
20144;Palinurus mauritanicus;0110;Isla Cristina;0101;ENTERO
20144;Palinurus mauritanicus;0118;Puerto de Santa María;0101;ENTERO
20144;Palinurus mauritanicus;0103;Barbate;0101;ENTERO
20144;Palinurus mauritanicus;0112;Huelva;0108;ENTERO
20144;Palinurus mauritanicus;0112;Huelva;0107;ENTERO
20144;Palinurus mauritanicus;0112;Huelva;0106;ENTERO
20144;Palinurus mauritanicus;0112;Huelva;0105;ENTERO
20144;Palinurus mauritanicus;0112;Huelva;0104;ENTERO
20144;Palinurus mauritanicus;0112;Huelva;0103;ENTERO
20144;Palinurus mauritanicus;0112;Huelva;0102;ENTERO
20144;Palinurus mauritanicus;0112;Huelva;0101;ENTERO
10171;Argentina spp;0402;Santander;0412;ENTERO
10171;Argentina spp;0402;Santander;0411;ENTERO
10171;Argentina spp;0921;Marín;0902;ENTERO
10171;Argentina spp;0921;Marín;0901;ENTERO
10171;Argentina spp;1418;Avilés;1411;ENTERO
10171;Argentina spp;1417;Gijón;1411;ENTERO
10171;Argentina spp;0116;Sanlúcar de Barrameda;0102;ENTERO
10171;Argentina spp;0118;Puerto de Santa María;0101;ENTERO
10171;Argentina spp;1417;Gijón;1412;ENTERO
10171;Argentina spp;0118;Puerto de Santa María;0102;ENTERO
10171;Argentina spp;0116;Sanlúcar de Barrameda;0101;ENTERO
10171;Argentina spp;1417;Gijón;1401;ENTERO
10171;Argentina spp;0402;Santander;0401;ENTERO
10171;Argentina spp;1418;Avilés;1401;ENTERO
10313;Beryx spp;0917;Santa Eugenia de Ribeira;0912;ENTERO
10313;Beryx spp;0917;Santa Eugenia de Ribeira;0911;ENTERO
10313;Beryx spp;0907;A Coruña;0911;ENTERO
10313;Beryx spp;0926;Cillero;0904;ENTERO
10313;Beryx spp;0913;Finisterre;0901;ENTERO
10313;Beryx spp;0112;Huelva;0101;ENTERO
10313;Beryx spp;1418;Avilés;1422;ENTERO
10313;Beryx spp;1418;Avilés;1421;ENTERO
10313;Beryx spp;1418;Avilés;1413;ENTERO
10313;Beryx spp;0904;Cedeira;0902;ENTERO
10313;Beryx spp;0907;A Coruña;0903;ENTERO
10313;Beryx spp;0926;Cillero;0903;ENTERO
10313;Beryx spp;0925;Burela;0903;ENTERO
10313;Beryx spp;0925;Burela;0902;ENTERO
10313;Beryx spp;0926;Cillero;0902;ENTERO
10313;Beryx spp;0907;A Coruña;0906;ENTERO
10313;Beryx spp;0907;A Coruña;0905;ENTERO
10313;Beryx spp;0907;A Coruña;0904;ENTERO
10313;Beryx spp;0925;Burela;0901;ENTERO
10313;Beryx spp;0903;Cariño;0901;ENTERO
10313;Beryx spp;0926;Cillero;0901;ENTERO
10313;Beryx spp;0917;Santa Eugenia de Ribeira;0901;ENTERO
10313;Beryx spp;9937;Douarnenez;9901;ENTERO
10313;Beryx spp;1417;Gijón;1411;ENTERO
10313;Beryx spp;0402;Santander;0415;ENTERO
10313;Beryx spp;0402;Santander;0414;ENTERO
10313;Beryx spp;0402;Santander;0413;ENTERO
10313;Beryx spp;0402;Santander;0412;ENTERO
10313;Beryx spp;0402;Santander;0411;ENTERO
10313;Beryx spp;1419;Cudillero;1401;ENTERO
10313;Beryx spp;1418;Avilés;1411;ENTERO
10313;Beryx spp;0921;Marín;0901;ENTERO
10313;Beryx spp;0918;A Coruña (Camiones);0902;ENTERO
10313;Beryx spp;0907;A Coruña;0902;ENTERO
10313;Beryx spp;1318;Ondarroa;1301;ENTERO
10313;Beryx spp;1317;Motrico;1301;ENTERO
10313;Beryx spp;1417;Gijón;1401;ENTERO
10313;Beryx spp;0104;Conil de la Frontera;0101;ENTERO
10313;Beryx spp;0110;Isla Cristina;0101;ENTERO
10313;Beryx spp;0904;Cedeira;0901;ENTERO
10313;Beryx spp;0918;A Coruña (Camiones);0901;ENTERO
10313;Beryx spp;0907;A Coruña;0901;ENTERO
10313;Beryx spp;0402;Santander;0402;ENTERO
10313;Beryx spp;0922;Vigo;0901;ENTERO
10313;Beryx spp;1418;Avilés;1401;ENTERO
10313;Beryx spp;1425;Lastres;1401;ENTERO
10313;Beryx spp;0402;Santander;0401;ENTERO
10313;Beryx spp;0404;Comillas;0401;ENTERO
10313;Beryx spp;1411;Puerto de la Vega;1401;ENTERO
10313;Beryx spp;1424;Ribadesella;1402;ENTERO
10313;Beryx spp;1424;Ribadesella;1401;ENTERO
10313;Beryx spp;1423;Llanes;1401;ENTERO
10313;Beryx spp;1420;Luarca;1401;ENTERO
10313;Beryx spp;1418;Avilés;1412;ENTERO
10313;Beryx spp;0409;Santoña;0401;ENTERO
10313;Beryx spp;1422;Bustio;1401;ENTERO
10313;Beryx spp;0405;San Vicente de la Barquera;0401;ENTERO
10313;Beryx spp;1313;Pasajes;1305;ENTERO
10313;Beryx spp;1313;Pasajes;1304;ENTERO
10313;Beryx spp;1313;Pasajes;1303;ENTERO
10313;Beryx spp;1313;Pasajes;1302;ENTERO
10313;Beryx spp;1313;Pasajes;1301;ENTERO
10316;Trachichthyidae;0101;Cádiz;0101;ENTERO
10373;Serranidae;1419;Cudillero;1401;ENTERO
10373;Serranidae;1318;Ondarroa;1301;ENTERO
10373;Serranidae;0926;Cillero;0901;ENTERO
10373;Serranidae;0925;Burela;0901;ENTERO
10373;Serranidae;0402;Santander;0401;ENTERO
10373;Serranidae;0917;Santa Eugenia de Ribeira;0905;ENTERO
10373;Serranidae;0917;Santa Eugenia de Ribeira;0904;ENTERO
10373;Serranidae;0917;Santa Eugenia de Ribeira;0903;ENTERO
10373;Serranidae;0917;Santa Eugenia de Ribeira;0901;ENTERO
10373;Serranidae;0916;Carreira-Aguiño;0902;ENTERO
10373;Serranidae;0915;Portosín;0905;ENTERO
10373;Serranidae;0915;Portosín;0904;ENTERO
10373;Serranidae;0915;Portosín;0903;ENTERO
10373;Serranidae;0976;A Garda;0905;ENTERO
10373;Serranidae;0976;A Garda;0904;ENTERO
10373;Serranidae;0976;A Garda;0903;ENTERO
10373;Serranidae;0915;Portosín;0901;ENTERO
10373;Serranidae;0914;Muros;0905;ENTERO
10373;Serranidae;0914;Muros;0904;ENTERO
10373;Serranidae;0914;Muros;0903;ENTERO
10373;Serranidae;0976;A Garda;0902;ENTERO
10373;Serranidae;0976;A Garda;0901;ENTERO
10373;Serranidae;0974;Baiona;0905;ENTERO
10373;Serranidae;0974;Baiona;0904;ENTERO
10373;Serranidae;0974;Baiona;0903;ENTERO
10373;Serranidae;0974;Baiona;0902;ENTERO
10373;Serranidae;0914;Muros;0901;ENTERO
10373;Serranidae;0974;Baiona;0901;ENTERO
10373;Serranidae;0966;Cangas;0905;ENTERO
10373;Serranidae;0966;Cangas;0904;ENTERO
10373;Serranidae;0966;Cangas;0903;ENTERO
10373;Serranidae;0966;Cangas;0901;ENTERO
10373;Serranidae;0912;Muxía;0905;ENTERO
10373;Serranidae;0912;Muxía;0904;ENTERO
10373;Serranidae;0912;Muxía;0903;ENTERO
10373;Serranidae;0965;Bueu;0905;ENTERO
10373;Serranidae;0965;Bueu;0903;ENTERO
10373;Serranidae;0965;Bueu;0902;ENTERO
10373;Serranidae;0965;Bueu;0901;ENTERO
10373;Serranidae;0958;O Grove;0905;ENTERO
10373;Serranidae;0958;O Grove;0904;ENTERO
10373;Serranidae;0958;O Grove;0903;ENTERO
10373;Serranidae;0912;Muxía;0901;ENTERO
10373;Serranidae;0958;O Grove;0901;ENTERO
10373;Serranidae;0921;Marín;0902;ENTERO
10373;Serranidae;0947;Porto do Son;0905;ENTERO
10373;Serranidae;0947;Porto do Son;0904;ENTERO
10373;Serranidae;0947;Porto do Son;0903;ENTERO
10373;Serranidae;0920;Portonovo;0905;ENTERO
10373;Serranidae;0920;Portonovo;0904;ENTERO
10373;Serranidae;0920;Portonovo;0903;ENTERO
10373;Serranidae;0947;Porto do Son;0901;ENTERO
10373;Serranidae;0920;Portonovo;0901;ENTERO
10373;Serranidae;0919;Cambados;0905;ENTERO
10373;Serranidae;0919;Cambados;0904;ENTERO
10373;Serranidae;0919;Cambados;0903;ENTERO
10373;Serranidae;0919;Cambados;0901;ENTERO
10390;Serranus spp;0922;Vigo;0901;ENTERO
10390;Serranus spp;0106;Algeciras;0101;ENTERO
10762;Pleuronectes platessa;1412;Ortiguera;1401;ENTERO
10762;Pleuronectes platessa;0934;Mugardos;0901;ENTERO
10762;Pleuronectes platessa;0405;San Vicente de la Barquera;0401;ENTERO
10762;Pleuronectes platessa;1418;Avilés;1401;ENTERO
10762;Pleuronectes platessa;1410;Oviñana;1401;ENTERO
10762;Pleuronectes platessa;1406;Candás;1401;ENTERO
10762;Pleuronectes platessa;0927;Barqueiro-Bares;0901;ENTERO
10762;Pleuronectes platessa;1316;Guetaria;1301;ENTERO
10762;Pleuronectes platessa;0924;Foz;0901;ENTERO
10762;Pleuronectes platessa;1419;Cudillero;1401;ENTERO
10762;Pleuronectes platessa;0902;Viveiro;0901;ENTERO
10762;Pleuronectes platessa;0946;Noya;0901;ENTERO
10762;Pleuronectes platessa;1413;Viavélez;1401;ENTERO
10762;Pleuronectes platessa;1409;San Juan de la Arena;1401;ENTERO
10762;Pleuronectes platessa;0929;Vicedo;0901;ENTERO
10762;Pleuronectes platessa;1423;Llanes;1401;ENTERO
10762;Pleuronectes platessa;1310;Zumaya;1301;ENTERO
10762;Pleuronectes platessa;0922;Vigo;0912;EVISCERADO
10762;Pleuronectes platessa;0922;Vigo;0911;EVISCERADO
10762;Pleuronectes platessa;1417;Gijón;1411;ENTERO
10762;Pleuronectes platessa;1425;Lastres;1401;ENTERO
10762;Pleuronectes platessa;1424;Ribadesella;1401;ENTERO
10762;Pleuronectes platessa;1421;Tapia de Casariego;1401;ENTERO
10762;Pleuronectes platessa;1420;Luarca;1401;ENTERO
10762;Pleuronectes platessa;1411;Puerto de la Vega;1401;ENTERO
10762;Pleuronectes platessa;1405;Luanco;1401;ENTERO
10762;Pleuronectes platessa;0402;Santander;0401;ENTERO
10762;Pleuronectes platessa;0909;Malpica de Bergantiños;0901;ENTERO
10762;Pleuronectes platessa;0943;Corcubión;0901;ENTERO
10762;Pleuronectes platessa;0967;Aldán-Hio;0901;ENTERO
10762;Pleuronectes platessa;0922;Vigo;0903;ENTERO
10762;Pleuronectes platessa;0922;Vigo;0902;ENTERO
10762;Pleuronectes platessa;0907;A Coruña;0902;ENTERO
10762;Pleuronectes platessa;0918;A Coruña (Camiones);0902;ENTERO
10762;Pleuronectes platessa;0114;Punta Umbría;0101;ENTERO
10762;Pleuronectes platessa;0974;Baiona;0902;ENTERO
10762;Pleuronectes platessa;0904;Cedeira;0901;ENTERO
10762;Pleuronectes platessa;0918;A Coruña (Camiones);0901;ENTERO
10762;Pleuronectes platessa;0117;Rota;0101;ENTERO
10762;Pleuronectes platessa;1417;Gijón;1402;ENTERO
10762;Pleuronectes platessa;1417;Gijón;1401;ENTERO
10762;Pleuronectes platessa;0907;A Coruña;0901;ENTERO
10762;Pleuronectes platessa;0917;Santa Eugenia de Ribeira;0901;ENTERO
10762;Pleuronectes platessa;0906;Sada;0901;ENTERO
10762;Pleuronectes platessa;0928;San Ciprián;0901;ENTERO
10762;Pleuronectes platessa;0915;Portosín;0901;ENTERO
10762;Pleuronectes platessa;0905;Ferrol;0901;ENTERO
10762;Pleuronectes platessa;0976;A Garda;0901;ENTERO
10762;Pleuronectes platessa;0926;Cillero;0901;ENTERO
10762;Pleuronectes platessa;0914;Muros;0901;ENTERO
10762;Pleuronectes platessa;0974;Baiona;0901;ENTERO
10762;Pleuronectes platessa;0925;Burela;0901;ENTERO
10762;Pleuronectes platessa;0913;Finisterre;0901;ENTERO
10762;Pleuronectes platessa;0966;Cangas;0901;ENTERO
10762;Pleuronectes platessa;0912;Muxía;0901;ENTERO
10762;Pleuronectes platessa;0903;Cariño;0901;ENTERO
10762;Pleuronectes platessa;0965;Bueu;0901;ENTERO
10762;Pleuronectes platessa;0958;O Grove;0901;ENTERO
10762;Pleuronectes platessa;0923;Ribadeo;0901;ENTERO
10762;Pleuronectes platessa;0911;Camariñas;0901;ENTERO
10762;Pleuronectes platessa;0956;Vilaxoan;0901;ENTERO
10762;Pleuronectes platessa;0922;Vigo;0901;ENTERO
10762;Pleuronectes platessa;0910;Lage;0901;ENTERO
10762;Pleuronectes platessa;0955;Rianxo;0901;ENTERO
10762;Pleuronectes platessa;0921;Marín;0901;ENTERO
10762;Pleuronectes platessa;0947;Porto do Son;0901;ENTERO
10762;Pleuronectes platessa;0920;Portonovo;0901;ENTERO
10762;Pleuronectes platessa;0908;Cayón;0901;ENTERO
10762;Pleuronectes platessa;0919;Cambados;0901;ENTERO
10762;Pleuronectes platessa;0101;Cádiz;0101;ENTERO
10762;Pleuronectes platessa;0118;Puerto de Santa María;0101;ENTERO
10762;Pleuronectes platessa;0112;Huelva;0101;ENTERO
10762;Pleuronectes platessa;0103;Barbate;0101;ENTERO
10762;Pleuronectes platessa;0104;Conil de la Frontera;0101;ENTERO
10762;Pleuronectes platessa;0105;Tarifa;0101;ENTERO
10762;Pleuronectes platessa;0116;Sanlúcar de Barrameda;0101;ENTERO
10762;Pleuronectes platessa;0110;Isla Cristina;0101;ENTERO
10765;Hippoglossoides platessoides;0907;A Coruña;0901;ENTERO
10765;Hippoglossoides platessoides;0922;Vigo;0916;ENTERO
10765;Hippoglossoides platessoides;0922;Vigo;0915;ENTERO
10765;Hippoglossoides platessoides;0922;Vigo;0914;ENTERO
10765;Hippoglossoides platessoides;0922;Vigo;0913;ENTERO
10765;Hippoglossoides platessoides;0922;Vigo;0912;ENTERO
10765;Hippoglossoides platessoides;0922;Vigo;0911;ENTERO
10765;Hippoglossoides platessoides;0922;Vigo;0901;ENTERO
10774;Soleidae;0402;Santander;0415;ENTERO
10774;Soleidae;1418;Avilés;1413;ENTERO
10774;Soleidae;1418;Avilés;1412;ENTERO
10774;Soleidae;1418;Avilés;1411;ENTERO
10774;Soleidae;1418;Avilés;1401;ENTERO
10774;Soleidae;0965;Bueu;0901;ENTERO
10774;Soleidae;0922;Vigo;0901;ENTERO
10774;Soleidae;0405;San Vicente de la Barquera;0401;ENTERO
10774;Soleidae;0403;Suances;0401;ENTERO
10774;Soleidae;0402;Santander;0414;ENTERO
10774;Soleidae;0402;Santander;0413;ENTERO
10774;Soleidae;0402;Santander;0412;ENTERO
10774;Soleidae;1417;Gijón;1415;ENTERO
10774;Soleidae;1417;Gijón;1414;ENTERO
10774;Soleidae;1417;Gijón;1413;ENTERO
10774;Soleidae;1417;Gijón;1412;ENTERO
10774;Soleidae;1417;Gijón;1411;ENTERO
10774;Soleidae;1417;Gijón;1401;ENTERO
10774;Soleidae;0402;Santander;0411;ENTERO
10774;Soleidae;0402;Santander;0401;ENTERO
10788;Microchirus spp;1418;Avilés;1402;ENTERO
10788;Microchirus spp;1418;Avilés;1401;ENTERO
10788;Microchirus spp;1417;Gijón;1402;ENTERO
10788;Microchirus spp;1417;Gijón;1401;ENTERO
10788;Microchirus spp;0118;Puerto de Santa María;0111;ENTERO
10788;Microchirus spp;0118;Puerto de Santa María;0101;ENTERO
10788;Microchirus spp;0103;Barbate;0112;ENTERO
10788;Microchirus spp;0103;Barbate;0111;ENTERO
10788;Microchirus spp;0103;Barbate;0101;ENTERO
10788;Microchirus spp;0103;Barbate;0102;ENTERO
10788;Microchirus spp;0922;Vigo;0903;ENTERO
10788;Microchirus spp;0110;Isla Cristina;0102;ENTERO
10788;Microchirus spp;0109;Ayamonte;0102;ENTERO
10788;Microchirus spp;0109;Ayamonte;0101;ENTERO
10788;Microchirus spp;0922;Vigo;0902;ENTERO
10788;Microchirus spp;0921;Marín;0902;ENTERO
10788;Microchirus spp;0917;Santa Eugenia de Ribeira;0902;ENTERO
10788;Microchirus spp;0907;A Coruña;0912;ENTERO
10788;Microchirus spp;0907;A Coruña;0911;ENTERO
10788;Microchirus spp;0922;Vigo;0901;ENTERO
10788;Microchirus spp;0921;Marín;0901;ENTERO
10788;Microchirus spp;0917;Santa Eugenia de Ribeira;0901;ENTERO
10788;Microchirus spp;0907;A Coruña;0901;ENTERO
10788;Microchirus spp;0116;Sanlúcar de Barrameda;0101;ENTERO
10788;Microchirus spp;0110;Isla Cristina;0101;ENTERO
10788;Microchirus spp;0116;Sanlúcar de Barrameda;0102;ENTERO
10788;Microchirus spp;1318;Ondarroa;1301;ENTERO
10788;Microchirus spp;0114;Punta Umbría;0102;ENTERO
10788;Microchirus spp;0104;Conil de la Frontera;0102;ENTERO
10788;Microchirus spp;0114;Punta Umbría;0101;ENTERO
10788;Microchirus spp;0104;Conil de la Frontera;0101;ENTERO
10245;Gadiformes;0953;Vilagarcía de Arousa;0901;ENTERO
10245;Gadiformes;0105;Tarifa;0101;ENTERO
10245;Gadiformes;0101;Cádiz;0101;ENTERO
10245;Gadiformes;0117;Rota;0101;ENTERO
10245;Gadiformes;0109;Ayamonte;0101;ENTERO
10245;Gadiformes;0977;Tuy;0901;ENTERO
10245;Gadiformes;0974;Baiona;0901;ENTERO
10245;Gadiformes;0922;Vigo;0901;ENTERO
10245;Gadiformes;0965;Bueu;0901;ENTERO
10245;Gadiformes;0921;Marín;0901;ENTERO
10245;Gadiformes;0960;Sanjenjo;0901;ENTERO
10245;Gadiformes;0919;Cambados;0901;ENTERO
10245;Gadiformes;0958;O Grove;0901;ENTERO
10245;Gadiformes;0951;Puebla del Caramiñal;0901;ENTERO
10245;Gadiformes;0917;Santa Eugenia de Ribeira;0901;ENTERO
10245;Gadiformes;0946;Noya;0901;ENTERO
10245;Gadiformes;0914;Muros;0901;ENTERO
10245;Gadiformes;0943;Corcubión;0901;ENTERO
10245;Gadiformes;0911;Camariñas;0901;ENTERO
10245;Gadiformes;0941;Corme;0901;ENTERO
10245;Gadiformes;0907;A Coruña;0901;ENTERO
10245;Gadiformes;0923;Ribadeo;0901;ENTERO
10245;Gadiformes;1423;Llanes;1401;ENTERO
10245;Gadiformes;1318;Ondarroa;1301;ENTERO
10245;Gadiformes;0930;Santa Marta de Ortigueira;0901;ENTERO
10245;Gadiformes;0902;Viveiro;0901;ENTERO
10245;Gadiformes;1420;Luarca;1401;ENTERO
10245;Gadiformes;1408;San Esteban de Pravia;1401;ENTERO
10245;Gadiformes;1418;Avilés;1401;ENTERO
10245;Gadiformes;1417;Gijón;1401;ENTERO
10245;Gadiformes;1425;Lastres;1401;ENTERO
10245;Gadiformes;1424;Ribadesella;1401;ENTERO
10245;Gadiformes;0405;San Vicente de la Barquera;0401;ENTERO
10245;Gadiformes;0401;Requejada;0401;ENTERO
10245;Gadiformes;0402;Santander;0401;ENTERO
10245;Gadiformes;0407;Laredo;0401;ENTERO
10245;Gadiformes;0406;Castro Urdiales;0401;ENTERO
10245;Gadiformes;1325;Bilbao;1301;ENTERO
10245;Gadiformes;1320;Lequeitio;1301;ENTERO
10245;Gadiformes;1315;San Sebastián;1301;ENTERO
10245;Gadiformes;1310;Zumaya;1301;ENTERO
10253;Brosme brosme;1417;Gijón;1401;ENTERO
10253;Brosme brosme;1399;País Vasco sin asignar puerto;1301;ENTERO
10253;Brosme brosme;1318;Ondarroa;1301;ENTERO
10253;Brosme brosme;0907;A Coruña;0902;ENTERO
10253;Brosme brosme;0918;A Coruña (Camiones);0902;ENTERO
10253;Brosme brosme;0926;Cillero;0902;ENTERO
10253;Brosme brosme;0907;A Coruña;0901;ENTERO
10253;Brosme brosme;0918;A Coruña (Camiones);0901;ENTERO
10253;Brosme brosme;0925;Burela;0901;ENTERO
10253;Brosme brosme;0926;Cillero;0901;ENTERO
10260;Molva macrophthalma;0904;Cedeira;0902;EVISCERADO
10260;Molva macrophthalma;0907;A Coruña;0911;EVISCERADO
10260;Molva macrophthalma;1417;Gijón;1423;EVISCERADO
10260;Molva macrophthalma;1417;Gijón;1422;EVISCERADO
10260;Molva macrophthalma;1417;Gijón;1421;EVISCERADO
10260;Molva macrophthalma;0926;Cillero;0902;EVISCERADO
10260;Molva macrophthalma;0925;Burela;0902;EVISCERADO
10260;Molva macrophthalma;0926;Cillero;0901;ENTERO
10260;Molva macrophthalma;0925;Burela;0901;ENTERO
10260;Molva macrophthalma;0904;Cedeira;0901;ENTERO
10260;Molva macrophthalma;1418;Avilés;1413;ENTERO
10260;Molva macrophthalma;1418;Avilés;1412;ENTERO
10260;Molva macrophthalma;1418;Avilés;1411;ENTERO
10260;Molva macrophthalma;0402;Santander;0413;ENTERO
10260;Molva macrophthalma;0402;Santander;0414;ENTERO
10260;Molva macrophthalma;0402;Santander;0412;ENTERO
10260;Molva macrophthalma;1417;Gijón;1411;ENTERO
10260;Molva macrophthalma;0921;Marín;0901;ENTERO
10260;Molva macrophthalma;0402;Santander;0411;ENTERO
10260;Molva macrophthalma;1417;Gijón;1413;ENTERO
10260;Molva macrophthalma;1417;Gijón;1412;ENTERO
10260;Molva macrophthalma;1411;Puerto de la Vega;1401;ENTERO
10260;Molva macrophthalma;1420;Luarca;1401;ENTERO
10260;Molva macrophthalma;0405;San Vicente de la Barquera;0401;ENTERO
10260;Molva macrophthalma;1418;Avilés;1401;ENTERO
10260;Molva macrophthalma;0922;Vigo;0901;ENTERO
10260;Molva macrophthalma;0402;Santander;0401;ENTERO
10260;Molva macrophthalma;1313;Pasajes;1301;ENTERO
10260;Molva macrophthalma;1318;Ondarroa;1301;ENTERO
10260;Molva macrophthalma;0907;A Coruña;0904;ENTERO
10260;Molva macrophthalma;0907;A Coruña;0903;ENTERO
10260;Molva macrophthalma;0907;A Coruña;0902;ENTERO
10260;Molva macrophthalma;0918;A Coruña (Camiones);0901;ENTERO
10260;Molva macrophthalma;1425;Lastres;1401;ENTERO
10260;Molva macrophthalma;1417;Gijón;1401;ENTERO
10260;Molva macrophthalma;0409;Santoña;0401;ENTERO
10260;Molva macrophthalma;0907;A Coruña;0901;ENTERO
10261;Phycis spp;1418;Avilés;1413;EVISCERADO
10261;Phycis spp;1418;Avilés;1412;EVISCERADO
10261;Phycis spp;1418;Avilés;1411;EVISCERADO
10261;Phycis spp;0402;Santander;0412;ENTERO
10261;Phycis spp;1318;Ondarroa;1306;ENTERO
10261;Phycis spp;1318;Ondarroa;1305;ENTERO
10261;Phycis spp;1318;Ondarroa;1304;ENTERO
10261;Phycis spp;1318;Ondarroa;1303;ENTERO
10261;Phycis spp;0919;Cambados;0901;ENTERO
10261;Phycis spp;1411;Puerto de la Vega;1401;ENTERO
10261;Phycis spp;1419;Cudillero;1401;ENTERO
10261;Phycis spp;1418;Avilés;1401;ENTERO
10261;Phycis spp;0402;Santander;0411;ENTERO
10261;Phycis spp;0913;Finisterre;0901;ENTERO
10261;Phycis spp;1318;Ondarroa;1302;ENTERO
10261;Phycis spp;0921;Marín;0903;ENTERO
10261;Phycis spp;1313;Pasajes;1301;ENTERO
10261;Phycis spp;0907;A Coruña;0901;EVISCERADO
10261;Phycis spp;0918;A Coruña (Camiones);0901;EVISCERADO
10261;Phycis spp;1399;País Vasco sin asignar puerto;1301;ENTERO
10261;Phycis spp;1318;Ondarroa;1301;ENTERO
10261;Phycis spp;1317;Motrico;1301;ENTERO
10261;Phycis spp;1315;San Sebastián;1301;ENTERO
10261;Phycis spp;1417;Gijón;1401;ENTERO
10261;Phycis spp;0965;Bueu;0901;ENTERO
10261;Phycis spp;0976;A Garda;0901;ENTERO
10261;Phycis spp;0114;Punta Umbría;0101;ENTERO
10261;Phycis spp;0914;Muros;0901;ENTERO
10261;Phycis spp;0109;Ayamonte;0101;ENTERO
10261;Phycis spp;0117;Rota;0101;ENTERO
10261;Phycis spp;0120;Chipiona;0101;ENTERO
10261;Phycis spp;1422;Bustio;1401;ENTERO
10261;Phycis spp;0409;Santoña;0401;ENTERO
10261;Phycis spp;1413;Viavélez;1401;ENTERO
10261;Phycis spp;0402;Santander;0401;ENTERO
10261;Phycis spp;0917;Santa Eugenia de Ribeira;0902;ENTERO
10261;Phycis spp;0917;Santa Eugenia de Ribeira;0901;ENTERO
10261;Phycis spp;0958;O Grove;0902;ENTERO
10261;Phycis spp;0958;O Grove;0901;ENTERO
10261;Phycis spp;0922;Vigo;0903;ENTERO
10261;Phycis spp;0922;Vigo;0902;ENTERO
10261;Phycis spp;1425;Lastres;1401;ENTERO
10261;Phycis spp;0921;Marín;0902;ENTERO
10261;Phycis spp;0921;Marín;0901;ENTERO
10261;Phycis spp;0405;San Vicente de la Barquera;0401;ENTERO
10261;Phycis spp;0112;Huelva;0101;ENTERO
10261;Phycis spp;0118;Puerto de Santa María;0101;ENTERO
10261;Phycis spp;0101;Cádiz;0101;ENTERO
10261;Phycis spp;0106;Algeciras;0101;ENTERO
10261;Phycis spp;0922;Vigo;0901;ENTERO
10261;Phycis spp;0103;Barbate;0101;ENTERO
10261;Phycis spp;0104;Conil de la Frontera;0101;ENTERO
10261;Phycis spp;0105;Tarifa;0101;ENTERO
10261;Phycis spp;0116;Sanlúcar de Barrameda;0101;ENTERO
10261;Phycis spp;0110;Isla Cristina;0101;ENTERO
10271;Gaidropsarus spp;0907;A Coruña;0913;ENTERO
10271;Gaidropsarus spp;0907;A Coruña;0912;ENTERO
10271;Gaidropsarus spp;0907;A Coruña;0911;ENTERO
10271;Gaidropsarus spp;0967;Aldán-Hio;0901;ENTERO
10271;Gaidropsarus spp;0921;Marín;0901;ENTERO
10271;Gaidropsarus spp;0905;Ferrol;0902;ENTERO
10271;Gaidropsarus spp;0905;Ferrol;0901;ENTERO
10271;Gaidropsarus spp;0904;Cedeira;0901;ENTERO
10271;Gaidropsarus spp;0976;A Garda;0907;ENTERO
10271;Gaidropsarus spp;0922;Vigo;0901;ENTERO
10271;Gaidropsarus spp;0918;A Coruña (Camiones);0908;ENTERO
10271;Gaidropsarus spp;0918;A Coruña (Camiones);0906;ENTERO
10271;Gaidropsarus spp;0918;A Coruña (Camiones);0905;ENTERO
10271;Gaidropsarus spp;0918;A Coruña (Camiones);0904;ENTERO
10271;Gaidropsarus spp;0918;A Coruña (Camiones);0903;ENTERO
